Taxon,Order,Family (Scientific),Family (English),Genus,Species (Scientific),Species (English),Breeding Range,Breeding Range-Subregion(s),picture_url,shape,Species (German),Family (German)
Neoaves,Passeriformes,Prunellidae,Accentors,Prunella,Modularis,Dunnock,EU,"w, sw, also nw Africa",/dunnock.jpg,sparrow_like,Heckenbraunelle,Braunellen
Neoaves,Passeriformes,Prunellidae,Accentors,Prunella,Rubida,Japanese Accentor,EU,Japan,/japanese_accentor.jpg,sparrow_like,Rötelbraunelle,Braunellen
Neoaves,Passeriformes,Motacillidae,"Wagtails, Pipits",Dendronanthus,Indicus,Forest Wagtail,EU,se Russia and ne China to se China,/forest_wagtail.jpg,sparrow_like,Baumstelze,Stelzen und Pieper
Neoaves,Passeriformes,Motacillidae,"Wagtails, Pipits",Motacilla,Flava,Western Yellow Wagtail,EU,widespread,/western_yellow_wagtail.jpg,sparrow_like,Schafstelze,Stelzen und Pieper
Neoaves,Passeriformes,Motacillidae,"Wagtails, Pipits",Motacilla,Tschutschensis,Eastern Yellow Wagtail,"EU, NA","e Russia, ne China, Alaska",/eastern_yellow_wagtail.jpg,sparrow_like,Tschuktschenstelze,Stelzen und Pieper
Neoaves,Passeriformes,Motacillidae,"Wagtails, Pipits",Motacilla,Citreola,Citrine Wagtail,EU,widespread,/citrine_wagtail.jpg,sparrow_like,Zitronenstelze,Stelzen und Pieper
Neoaves,Passeriformes,Motacillidae,"Wagtails, Pipits",Motacilla,Cinerea,Grey Wagtail,EU,widespread,/grey_wagtail.jpg,sparrow_like,Gebirgsstelze,Stelzen und Pieper
Neoaves,Passeriformes,Motacillidae,"Wagtails, Pipits",Motacilla,Alba,White Wagtail,EU,"widespread, also w Alaska",/white_wagtail.jpg,sparrow_like,Bachstelze,Stelzen und Pieper
Neoaves,Passeriformes,Motacillidae,"Wagtails, Pipits",Motacilla,Grandis,Japanese Wagtail,EU,Japan,/japanese_wagtail.jpg,sparrow_like,Japanstelze,Stelzen und Pieper
Neoaves,Passeriformes,Motacillidae,"Wagtails, Pipits",Anthus,Richardi,Richard's Pipit,EU,se Russia to Kyrgyzstan and c and se China,/richard's_pipit.jpg,sparrow_like,Spornpieper,Stelzen und Pieper
Neoaves,Passeriformes,Motacillidae,"Wagtails, Pipits",Anthus,Godlewskii,Blyth's Pipit,EU,"s Russis, Mongolia and n China",/blyth's_pipit.jpg,sparrow_like,Steppenpieper,Stelzen und Pieper
Neoaves,Passeriformes,Motacillidae,"Wagtails, Pipits",Anthus,Campestris,Tawny Pipit,"EU, AF","w Europe to w Mongolia and south to nw Africa, the Middle East and Afghanistan",/tawny_pipit.jpg,sparrow_like,Brachpieper,Stelzen und Pieper
Neoaves,Passeriformes,Motacillidae,"Wagtails, Pipits",Anthus,Pratensis,Meadow Pipit,EU,Iceland through w and n Europe to w Russia,/meadow_pipit.jpg,sparrow_like,Wiesenpieper,Stelzen und Pieper
Neoaves,Passeriformes,Motacillidae,"Wagtails, Pipits",Anthus,Trivialis,Tree Pipit,EU,widespread,/tree_pipit.jpg,sparrow_like,Baumpieper,Stelzen und Pieper
Neoaves,Passeriformes,Motacillidae,"Wagtails, Pipits",Anthus,Hodgsoni,Olive-backed Pipit,EU,"c, e",/olive-backed_pipit.jpg,sparrow_like,Waldpieper,Stelzen und Pieper
Neoaves,Passeriformes,Motacillidae,"Wagtails, Pipits",Anthus,Gustavi,Pechora Pipit,EU,"nc, ne",/pechora_pipit.jpg,sparrow_like,Petschorapieper,Stelzen und Pieper
Neoaves,Passeriformes,Motacillidae,"Wagtails, Pipits",Anthus,Roseatus,Rosy Pipit,EU,Uzbekistan and Afghanistan to e and s China,/rosy_pipit.jpg,sparrow_like,Rosenpieper,Stelzen und Pieper
Neoaves,Passeriformes,Motacillidae,"Wagtails, Pipits",Anthus,Cervinus,Red-throated Pipit,"EU, NA",n Europe to nw Alaska,/red-throated_pipit.jpg,sparrow_like,Rotkehlpieper,Stelzen und Pieper
Neoaves,Passeriformes,Motacillidae,"Wagtails, Pipits",Anthus,Rubescens,Buff-bellied Pipit,"NA, EU","Canada, Alaska, ne Asia",/buff-bellied_pipit.jpg,sparrow_like,Pazifikpieper,Stelzen und Pieper
Neoaves,Passeriformes,Motacillidae,"Wagtails, Pipits",Anthus,Spinoletta,Water Pipit,EU,"c, w, s",/water_pipit.jpg,sparrow_like,Bergpieper,Stelzen und Pieper
Neoaves,Passeriformes,Motacillidae,"Wagtails, Pipits",Anthus,Petrosus,Eurasian Rock Pipit,EU,w coasts,/eurasian_rock_pipit.jpg,sparrow_like,Strandpieper,Stelzen und Pieper
Neoaves,Passeriformes,Fringillidae,"Finches, Euphonias",Fringilla,Coelebs,Common Chaffinch,EU,"c, w, also n Africa and Canary Islands",/common_chaffinch.jpg,sparrow_like,Buchfink,Finken
Neoaves,Passeriformes,Fringillidae,"Finches, Euphonias",Fringilla,Montifringilla,Brambling,EU,"widespread, also n Africa",/brambling.jpg,sparrow_like,Bergfink,Finken
Neoaves,Passeriformes,Fringillidae,"Finches, Euphonias",Mycerobas,Carnipes,White-winged Grosbeak,EU,"c, sc",/white-winged_grosbeak.jpg,sparrow_like,Wacholderkernbeißer,Finken
Neoaves,Passeriformes,Fringillidae,"Finches, Euphonias",Coccothraustes,Coccothraustes,Hawfinch,EU,"widespread, also n Africa",/hawfinch.jpg,sparrow_like,Kernbeißer,Finken
Neoaves,Passeriformes,Fringillidae,"Finches, Euphonias",Eophona,Migratoria,Chinese Grosbeak,EU,e,/chinese_grosbeak.jpg,sparrow_like,Weißhand-Kernbeißer,Finken
Neoaves,Passeriformes,Fringillidae,"Finches, Euphonias",Eophona,Personata,Japanese Grosbeak,EU,e,/japanese_grosbeak.jpg,sparrow_like,Maskenkernbeißer,Finken
Neoaves,Passeriformes,Fringillidae,"Finches, Euphonias",Pinicola,Enucleator,Pine Grosbeak,"EU, NA",n,/pine_grosbeak.jpg,sparrow_like,Hakengimpel,Finken
Neoaves,Passeriformes,Fringillidae,"Finches, Euphonias",Pyrrhula,Pyrrhula,Eurasian Bullfinch,EU,widespread,/eurasian_bullfinch.jpg,sparrow_like,Gimpel,Finken
Neoaves,Passeriformes,Fringillidae,"Finches, Euphonias",Rhodopechys,Sanguineus,Asian Crimson-winged Finch,EU,"Turkey to w China, Tajikistan and Afghanistan",/asian_crimson-winged_finch.jpg,sparrow_like,Rotflügelgimpel,Finken
Neoaves,Passeriformes,Fringillidae,"Finches, Euphonias",Bucanetes,Githagineus,Trumpeter Finch,EU,"sc, also n Africa",/trumpeter_finch.jpg,sparrow_like,Wüstengimpel,Finken
Neoaves,Passeriformes,Fringillidae,"Finches, Euphonias",Bucanetes,Mongolicus,Mongolian Finch,EU,"Iran to s Russia, Mongolia and n China",/mongolian_finch.jpg,sparrow_like,Mongolengimpel,Finken
Neoaves,Passeriformes,Fringillidae,"Finches, Euphonias",Leucosticte,Arctoa,Asian Rosy Finch,EU,"c, ne",/asian_rosy_finch.jpg,sparrow_like,Rosenbauch-Schneegimpel,Finken
Neoaves,Passeriformes,Fringillidae,"Finches, Euphonias",Leucosticte,Tephrocotis,Grey-crowned Rosy Finch,EU,e Russia and Alaska to w Canada and USA,/grey-crowned_rosy_finch.jpg,sparrow_like,Schwarzstirn-Schneegimpel,Finken
Neoaves,Passeriformes,Fringillidae,"Finches, Euphonias",Leucosticte,Atrata,Black Rosy Finch,EU,wc USA,/black_rosy_finch.jpg,sparrow_like,Rußschneegimpel,Finken
Neoaves,Passeriformes,Fringillidae,"Finches, Euphonias",Leucosticte,Australis,Brown-capped Rosy Finch,EU,wc USA,/brown-capped_rosy_finch.jpg,sparrow_like,Coloradoschneegimpel,Finken
Neoaves,Passeriformes,Fringillidae,"Finches, Euphonias",Carpodacus,Erythrinus,Common Rosefinch,EU,widespread,/common_rosefinch.jpg,sparrow_like,Karmingimpel,Finken
Neoaves,Passeriformes,Fringillidae,"Finches, Euphonias",Carpodacus,Ferreorostris†,Bonin Grosbeak,EU,Bonin I. (Japan),/bonin_grosbeak.jpg,sparrow_like,Boningimpel,Finken
Neoaves,Passeriformes,Fringillidae,"Finches, Euphonias",Carpodacus,Rubicilla,Great Rosefinch,EU,"c, e Caucasus Mts through central Asia to nw China",/great_rosefinch.jpg,sparrow_like,Berggimpel,Finken
Neoaves,Passeriformes,Fringillidae,"Finches, Euphonias",Carpodacus,Rhodochlamys,Red-mantled Rosefinch,EU,Uzbekistan and Afghanistan to s Russia and Mongolia,/red-mantled_rosefinch.jpg,sparrow_like,Rosenmantelgimpel,Finken
Neoaves,Passeriformes,Fringillidae,"Finches, Euphonias",Carpodacus,Davidianus,Chinese Beautiful Rosefinch,EU,ec China,/chinese_beautiful_rosefinch.jpg,sparrow_like,Schmuckgimpel,Finken
Neoaves,Passeriformes,Fringillidae,"Finches, Euphonias",Carpodacus,Waltoni,Pink-rumped Rosefinch,EU,e Himalayas to wc China,/pink-rumped_rosefinch.jpg,sparrow_like,Auroragimpel,Finken
Neoaves,Passeriformes,Fringillidae,"Finches, Euphonias",Carpodacus,Synoicus,Sinai Rosefinch,EU,"ne Egypt, Israel, Jordan and w Saudi Arabia",/sinai_rosefinch.jpg,sparrow_like,Einödgimpel,Finken
Neoaves,Passeriformes,Fringillidae,"Finches, Euphonias",Carpodacus,Stoliczkae,Pale Rosefinch,EU,c Afghanistan to c China,/pale_rosefinch.jpg,sparrow_like,Fahlgimpel,Finken
Neoaves,Passeriformes,Fringillidae,"Finches, Euphonias",Carpodacus,Sibiricus,Long-tailed Rosefinch,EU,"c, e",/long-tailed_rosefinch.jpg,sparrow_like,Meisengimpel,Finken
Neoaves,Passeriformes,Fringillidae,"Finches, Euphonias",Carpodacus,Roseus,Pallas's Rosefinch,EU,e,/pallas's_rosefinch.jpg,sparrow_like,Rosengimpel,Finken
Neoaves,Passeriformes,Fringillidae,"Finches, Euphonias",Carpodacus,Trifasciatus,Three-banded Rosefinch,EU,w China,/three-banded_rosefinch.jpg,sparrow_like,Bindengimpel,Finken
Neoaves,Passeriformes,Fringillidae,"Finches, Euphonias",Carpodacus,Dubius,Chinese White-browed Rosefinch,EU,"e Tibet, n,w,sw China",/chinese_white-browed_rosefinch.jpg,sparrow_like,Weißbrauengimpel,Finken
Neoaves,Passeriformes,Fringillidae,"Finches, Euphonias",Carpodacus,Subhimachalus,Crimson-browed Finch,EU,Himalayas,/crimson-browed_finch.jpg,sparrow_like,Rhododendrongimpel,Finken
Neoaves,Passeriformes,Fringillidae,"Finches, Euphonias",Chloris,Chloris,European Greenfinch,EU,"w, sw, sc",/european_greenfinch.jpg,sparrow_like,Grünfink,Finken
Neoaves,Passeriformes,Fringillidae,"Finches, Euphonias",Chloris,Sinica,Grey-capped Greenfinch,EU,"e, also e China to Vietnam",/grey-capped_greenfinch.jpg,sparrow_like,Chinagrünfink,Finken
Neoaves,Passeriformes,Fringillidae,"Finches, Euphonias",Rhodospiza,Obsoleta,Desert Finch,EU,Middle east to Mongolia and n China,/desert_finch.jpg,sparrow_like,Weißflügelgimpel,Finken
Neoaves,Passeriformes,Fringillidae,"Finches, Euphonias",Rhynchostruthus,Socotranus,Socotra Golden-winged Grosbeak,EU,Socotra Is,/socotra_golden-winged_grosbeak.jpg,sparrow_like,Sokotragimpel,Finken
Neoaves,Passeriformes,Fringillidae,"Finches, Euphonias",Rhynchostruthus,Percivali,Arabian Golden-winged Grosbeak,EU,sw Arabian Peninsula,/arabian_golden-winged_grosbeak.jpg,sparrow_like,Arabiengimpel,Finken
Neoaves,Passeriformes,Fringillidae,"Finches, Euphonias",Crithagra,Rothschildi,Arabian Serin,EU,"w, sw Arabian Peninsula",/arabian_serin.jpg,sparrow_like,Medinagirlitz,Finken
Neoaves,Passeriformes,Fringillidae,"Finches, Euphonias",Crithagra,Menachensis,Yemen Serin,EU,sw Arabian Peninsula,/yemen_serin.jpg,sparrow_like,Jemengirlitz,Finken
Neoaves,Passeriformes,Fringillidae,"Finches, Euphonias",Linaria,Flavirostris,Twite,EU,widespread,/twite.jpg,sparrow_like,Berghänfling,Finken
Neoaves,Passeriformes,Fringillidae,"Finches, Euphonias",Linaria,Cannabina,Common Linnet,EU,"widespread, also nw Africa and Canary Islands",/common_linnet.jpg,sparrow_like,Bluthänfling,Finken
Neoaves,Passeriformes,Fringillidae,"Finches, Euphonias",Linaria,Yemenensis,Yemen Linnet,EU,sw Arabian Peninsula,/yemen_linnet.jpg,sparrow_like,Jemenhänfling,Finken
Neoaves,Passeriformes,Fringillidae,"Finches, Euphonias",Acanthis,Flammea,Common Redpoll,"EU, NA",n,/common_redpoll.jpg,sparrow_like,Taigabirkenzeisig,Finken
Neoaves,Passeriformes,Fringillidae,"Finches, Euphonias",Acanthis,Cabaret,Lesser Redpoll,EU,Britain to c Europe,/lesser_redpoll.jpg,sparrow_like,Alpenbirkenzeisig,Finken
Neoaves,Passeriformes,Fringillidae,"Finches, Euphonias",Acanthis,Hornemanni,Arctic Redpoll,"EU, NA",n,/arctic_redpoll.jpg,sparrow_like,Polarbirkenzeisig,Finken
Neoaves,Passeriformes,Fringillidae,"Finches, Euphonias",Loxia,Pytyopsittacus,Parrot Crossbill,EU,n Europe to ec Russia,/parrot_crossbill.jpg,sparrow_like,Kiefernkreuzschnabel,Finken
Neoaves,Passeriformes,Fringillidae,"Finches, Euphonias",Loxia,Scotica,Scottish Crossbill,EU,Scotland,/scottish_crossbill.jpg,sparrow_like,Schottlandkreuzschnabel,Finken
Neoaves,Passeriformes,Fringillidae,"Finches, Euphonias",Loxia,Curvirostra,Red Crossbill,"EU, OR, NA, MA",widespread,/red_crossbill.jpg,sparrow_like,Fichtenkreuzschnabel,Finken
Neoaves,Passeriformes,Fringillidae,"Finches, Euphonias",Loxia,Sinesciuris,Cassia Crossbill,"EU, OR, NA, MA",South Hills and Albion Mts. (Idaho in nw USA),/cassia_crossbill.jpg,sparrow_like,Fichtenkreuzschnabel,Finken
Neoaves,Passeriformes,Fringillidae,"Finches, Euphonias",Loxia,Leucoptera,Two-barred Crossbill,"EU, NA",n,/two-barred_crossbill.jpg,sparrow_like,Bindenkreuzschnabel,Finken
Neoaves,Passeriformes,Fringillidae,"Finches, Euphonias",Loxia,Megaplaga,Hispaniolan Crossbill,"EU, NA",Hispaniola,/hispaniolan_crossbill.jpg,sparrow_like,Hispaniolakreuzschnabel,Finken
Neoaves,Passeriformes,Fringillidae,"Finches, Euphonias",Carduelis,Carduelis,European Goldfinch,EU,"w, c, s",/european_goldfinch.jpg,sparrow_like,Stieglitz,Finken
Neoaves,Passeriformes,Fringillidae,"Finches, Euphonias",Carduelis,Citrinella,Citril Finch,EU,Spain to Austria and Slovenia,/citril_finch.jpg,sparrow_like,Zitronenzeisig,Finken
Neoaves,Passeriformes,Fringillidae,"Finches, Euphonias",Carduelis,Corsicana,Corsican Finch,EU,"Sardinia, Corsica",/corsican_finch.jpg,sparrow_like,Korsenzeisig,Finken
Neoaves,Passeriformes,Fringillidae,"Finches, Euphonias",Serinus,Pusillus,Red-fronted Serin,EU,Turkey to w China and Bhutan,/red-fronted_serin.jpg,sparrow_like,Rotstirngirlitz,Finken
Neoaves,Passeriformes,Fringillidae,"Finches, Euphonias",Serinus,Serinus,European Serin,"EU, AF",c and s Europe into n Africa and the Middle east,/european_serin.jpg,sparrow_like,Girlitz,Finken
Neoaves,Passeriformes,Fringillidae,"Finches, Euphonias",Serinus,Syriacus,Syrian Serin,"EU, AF",Syria and Iraq to Egypt,/syrian_serin.jpg,sparrow_like,Zederngirlitz,Finken
Neoaves,Passeriformes,Fringillidae,"Finches, Euphonias",Spinus,Spinus,Eurasian Siskin,EU,w and n Europe to e Russia and ne China,/eurasian_siskin.jpg,sparrow_like,Erlenzeisig,Finken
Neoaves,Passeriformes,Fringillidae,"Finches, Euphonias",Spinus,Dominicensis,Antillean Siskin,EU,Hispaniola,/antillean_siskin.jpg,sparrow_like,Haitizeisig,Finken
Neoaves,Passeriformes,Calcariidae,"Longspurs, Snow Buntings",Calcarius,Lapponicus,Lapland Longspur,"NA, EU",n,/lapland_longspur.jpg,sparrow_like,Spornammer,Sporn- und Schneeammern
Neoaves,Passeriformes,Calcariidae,"Longspurs, Snow Buntings",Calcarius,Pictus,Smith's Longspur,"NA, EU",n Alaska and Canada; se Alaska ans w Canada,/smith's_longspur.jpg,sparrow_like,Goldbauch-Spornammer,Sporn- und Schneeammern
Neoaves,Passeriformes,Calcariidae,"Longspurs, Snow Buntings",Calcarius,Ornatus,Chestnut-collared Longspur,"NA, EU",sc Canada and nc USA,/chestnut-collared_longspur.jpg,sparrow_like,Gelbkehl-Spornammer,Sporn- und Schneeammern
Neoaves,Passeriformes,Calcariidae,"Longspurs, Snow Buntings",Plectrophenax,Nivalis,Snow Bunting,"NA, EU",n,/snow_bunting.jpg,sparrow_like,Schneeammer,Sporn- und Schneeammern
Neoaves,Passeriformes,Calcariidae,"Longspurs, Snow Buntings",Plectrophenax,Hyperboreus,McKay's Bunting,"NA, EU",w Alaska,/mckay's_bunting.jpg,sparrow_like,Beringschneeammer,Sporn- und Schneeammern
Neoaves,Passeriformes,Emberizidae,Buntings,Emberiza,Siemsseni,Slaty Bunting,EU,c China,/slaty_bunting.jpg,sparrow_like,Blauammer,Ammern
Neoaves,Passeriformes,Emberizidae,Buntings,Emberiza,Calandra,Corn Bunting,EU,"w, sc, also n Africa",/corn_bunting.jpg,sparrow_like,Grauammer,Ammern
Neoaves,Passeriformes,Emberizidae,Buntings,Emberiza,Citrinella,Yellowhammer,EU,"w, c",/yellowhammer.jpg,sparrow_like,Goldammer,Ammern
Neoaves,Passeriformes,Emberizidae,Buntings,Emberiza,Leucocephalos,Pine Bunting,EU,"c, e",/pine_bunting.jpg,sparrow_like,Fichtenammer,Ammern
Neoaves,Passeriformes,Emberizidae,Buntings,Emberiza,Cia,Rock Bunting,EU,"sw, sc",/rock_bunting.jpg,sparrow_like,Zippammer,Ammern
Neoaves,Passeriformes,Emberizidae,Buntings,Emberiza,Godlewskii,Godlewski's Bunting,EU,c,/godlewski's_bunting.jpg,sparrow_like,Felsenammer,Ammern
Neoaves,Passeriformes,Emberizidae,Buntings,Emberiza,Cioides,Meadow Bunting,EU,e,/meadow_bunting.jpg,sparrow_like,Wiesenammer,Ammern
Neoaves,Passeriformes,Emberizidae,Buntings,Emberiza,Jankowskii,Jankowski's Bunting,EU,"ne China, n North Korea and extreme se Russia",/jankowski's_bunting.jpg,sparrow_like,Jankowskiammer,Ammern
Neoaves,Passeriformes,Emberizidae,Buntings,Emberiza,Buchanani,Grey-necked Bunting,EU,"s, c",/grey-necked_bunting.jpg,sparrow_like,Steinortolan,Ammern
Neoaves,Passeriformes,Emberizidae,Buntings,Emberiza,Cineracea,Cinereous Bunting,EU,sc,/cinereous_bunting.jpg,sparrow_like,Türkenammer,Ammern
Neoaves,Passeriformes,Emberizidae,Buntings,Emberiza,Hortulana,Ortolan Bunting,EU,"Europe to sc Russia, w Mongolia, Iran and Turkey",/ortolan_bunting.jpg,sparrow_like,Ortolan,Ammern
Neoaves,Passeriformes,Emberizidae,Buntings,Emberiza,Caesia,Cretzschmar's Bunting,EU,Greece and w and s Turkey to Israel and Jordan,/cretzschmar's_bunting.jpg,sparrow_like,Grauortolan,Ammern
Neoaves,Passeriformes,Emberizidae,Buntings,Emberiza,Cirlus,Cirl Bunting,"EU, AF",s Europe and nw Africa,/cirl_bunting.jpg,sparrow_like,Zaunammer,Ammern
Neoaves,Passeriformes,Emberizidae,Buntings,Emberiza,Striolata,Striolated Bunting,"EU, AF",ne Africa to sw Asia and nw India,/striolated_bunting.jpg,sparrow_like,Wüstenammer,Ammern
Neoaves,Passeriformes,Emberizidae,Buntings,Emberiza,Socotrana,Socotra Bunting,EU,Socotra Island,/socotra_bunting.jpg,sparrow_like,Sokotraammer,Ammern
Neoaves,Passeriformes,Emberizidae,Buntings,Emberiza,Tristrami,Tristram's Bunting,EU,se Russia and ne China,/tristram's_bunting.jpg,sparrow_like,Tristramammer,Ammern
Neoaves,Passeriformes,Emberizidae,Buntings,Emberiza,Fucata,Chestnut-eared Bunting,EU,"c, e",/chestnut-eared_bunting.jpg,sparrow_like,Bandammer,Ammern
Neoaves,Passeriformes,Emberizidae,Buntings,Emberiza,Pusilla,Little Bunting,EU,n Finland to e Russia,/little_bunting.jpg,sparrow_like,Zwergammer,Ammern
Neoaves,Passeriformes,Emberizidae,Buntings,Emberiza,Chrysophrys,Yellow-browed Bunting,EU,c and sc Russia,/yellow-browed_bunting.jpg,sparrow_like,Gelbbrauenammer,Ammern
Neoaves,Passeriformes,Emberizidae,Buntings,Emberiza,Rustica,Rustic Bunting,EU,n Europe to e Russia,/rustic_bunting.jpg,sparrow_like,Waldammer,Ammern
Neoaves,Passeriformes,Emberizidae,Buntings,Emberiza,Elegans,Yellow-throated Bunting,EU,e,/yellow-throated_bunting.jpg,sparrow_like,Gelbkehlammer,Ammern
Neoaves,Passeriformes,Emberizidae,Buntings,Emberiza,Aureola,Yellow-breasted Bunting,EU,"n, e",/yellow-breasted_bunting.jpg,sparrow_like,Weidenammer,Ammern
Neoaves,Passeriformes,Emberizidae,Buntings,Emberiza,Rutila,Chestnut Bunting,EU,"sc and se Russia, Mongolia and ne China",/chestnut_bunting.jpg,sparrow_like,Rötelammer,Ammern
Neoaves,Passeriformes,Emberizidae,Buntings,Emberiza,Koslowi,Tibetan Bunting,EU,Himalayas to wc China,/tibetan_bunting.jpg,sparrow_like,Tibetammer,Ammern
Neoaves,Passeriformes,Emberizidae,Buntings,Emberiza,Melanocephala,Black-headed Bunting,EU,sc Europe to Iran and sw Pakistan,/black-headed_bunting.jpg,sparrow_like,Kappenammer,Ammern
Neoaves,Passeriformes,Emberizidae,Buntings,Emberiza,Bruniceps,Red-headed Bunting,EU,Kazakhstan to Iran and Afghanistan,/red-headed_bunting.jpg,sparrow_like,Braunkopfammer,Ammern
Neoaves,Passeriformes,Emberizidae,Buntings,Emberiza,Sulphurata,Yellow Bunting,EU,"Japan, Korea",/yellow_bunting.jpg,sparrow_like,Schwefelammer,Ammern
Neoaves,Passeriformes,Emberizidae,Buntings,Emberiza,Spodocephala,Black-faced Bunting,EU,e,/black-faced_bunting.jpg,sparrow_like,Maskenammer,Ammern
Neoaves,Passeriformes,Emberizidae,Buntings,Emberiza,Variabilis,Grey Bunting,EU,e,/grey_bunting.jpg,sparrow_like,Bambusammer,Ammern
Neoaves,Passeriformes,Emberizidae,Buntings,Emberiza,Pallasi,Pallas's Reed Bunting,EU,e,/pallas's_reed_bunting.jpg,sparrow_like,Pallasammer,Ammern
Neoaves,Passeriformes,Emberizidae,Buntings,Emberiza,Yessoensis,Japanese Reed Bunting,EU,e,/japanese_reed_bunting.jpg,sparrow_like,Mandschurenammer,Ammern
Neoaves,Passeriformes,Emberizidae,Buntings,Emberiza,Schoeniclus,Common Reed Bunting,EU,widespread,/common_reed_bunting.jpg,sparrow_like,Rohrammer,Ammern
Neoaves,Passeriformes,Passerellidae,New World Sparrows,Calamospiza,Melanocorys,Lark Bunting,EU,sc Canada to sc USA,/lark_bunting.jpg,sparrow_like,Prärieammer,Neuweltammern
Neoaves,Passeriformes,Passerellidae,New World Sparrows,Passerella,Iliaca,Red Fox Sparrow,EU,nw and c Alaska to e Canada,/red_fox_sparrow.jpg,sparrow_like,Fuchsammer,Neuweltammern
Neoaves,Passeriformes,Passerellidae,New World Sparrows,Passerella,Unalaschcensis,Sooty Fox Sparrow,EU,Aleutians and sw Alaska to nw British Columbia,/sooty_fox_sparrow.jpg,sparrow_like,Aleutenammer,Neuweltammern
Neoaves,Passeriformes,Passerellidae,New World Sparrows,Passerella,Schistacea,Slate-colored Fox Sparrow,EU,sw Canada to wc USA,/slate-colored_fox_sparrow.jpg,sparrow_like,Schieferammer,Neuweltammern
Neoaves,Passeriformes,Passerellidae,New World Sparrows,Passerella,Megarhyncha,Thick-billed Fox Sparrow,EU,sw Oregon and California (w USA),/thick-billed_fox_sparrow.jpg,sparrow_like,Dickschnabelammer,Neuweltammern
Neoaves,Passeriformes,Passerellidae,New World Sparrows,Melospiza,Melodia,Song Sparrow,EU,"widespread, also to c Mexico",/song_sparrow.jpg,sparrow_like,Singammer,Neuweltammern
Neoaves,Passeriformes,Passerellidae,New World Sparrows,Melospiza,Lincolnii,Lincoln's Sparrow,EU,"w, n",/lincoln's_sparrow.jpg,sparrow_like,Lincolnammer,Neuweltammern
Neoaves,Passeriformes,Passerellidae,New World Sparrows,Melospiza,Georgiana,Swamp Sparrow,EU,"nc, ne",/swamp_sparrow.jpg,sparrow_like,Sumpfammer,Neuweltammern
